symbol,adjusted_score,created_at,current_price,decision,entry_price,exit_price,exit_reason,final_score,generated_at,gregorian_date,id,institutional_ratio,liquidity_pct,live_pe,negative_filters_count,nima_free_spread,outcome_correct,outcome_set_at,pe_ratio,percentile_score,pnl_pct,position_size,rank_in_industry,rank_in_market,raw_score,raw_scores,risk_ok,rule_50_30,score_farabourse,score_feedstock,score_fundamental,score_gov_support,score_growth,score_institutional,score_liquidity,score_macro,score_momentum,score_quality,score_sentiment,score_technical,score_total,score_valuation,score_value,shamsi_date,stop_loss_price,symbol,trade_date,volume_spike
خزر3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خساپا,0.0,2026-08-09 18:36:44.149365,556.0,رد_نمره,,,,0.9,2026-08-09 15:06:44.146146,2026-08-09,125,0.0,3706973538904.6,13900.0,0,6.523,,,2138.46,2.4,,256410,29,499,0.9,"{""atr_14"": 37.0, ""symbol"": ""خساپا"", ""live_pe"": 82500.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 12692.31, ""raw_score"": 0.25, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 0.2, ""score_macro"": 0.0, ""volume_spike"": 0.37, ""current_price"": 3300.0, ""liquidity_pct"": 78285568.166667, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 499, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 3069.0, ""nima_free_spread"": 6.523, ""percentile_score"": 2.4, ""price_change_pct"": -1.49, ""rank_in_industry"": 29, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1405-05-18,517.0,خساپا,2026-09-08,0.45
خساپا3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خسمر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خشرق,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.8,2026-08-09 15:06:44.146146,2026-08-09,126,0.0,0.0,0.0,0,6.523,,,0.0,8.8,,0,26,466,4.75,"{""atr_14"": 210.0, ""symbol"": ""خشرق"", ""live_pe"": 8.9, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 890.69, ""raw_score"": 1.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 1.6, ""score_macro"": 0.0, ""volume_spike"": 0.13, ""current_price"": 4881.0, ""liquidity_pct"": 181334306.233333, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 466, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 4460.0, ""nima_free_spread"": 6.523, ""percentile_score"": 8.8, ""price_change_pct"": -0.51, ""rank_in_industry"": 26, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.6,20.0,0.0,1405-05-18,0.0,خشرق,2026-09-08,0.0
خشرق3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خصدرا,0.0,2026-08-09 18:36:44.149365,2421.0,رد_نمره,,,,4.9,2026-08-09 15:06:44.146146,2026-08-09,127,0.0,102752797261.26666,5.0,0,6.523,,,0.77,89.4,,59171,1,55,4.85,"{""atr_14"": 107.0, ""symbol"": ""خصدرا"", ""live_pe"": 2.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""پيمانكاري صنعتي"", ""pe_ratio"": 0.3, ""raw_score"": 5.0, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 5.0, ""score_macro"": 10.0, ""volume_spike"": 0.0, ""current_price"": 944.0, ""liquidity_pct"": 3439865605.866667, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 55, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 730.0, ""nima_free_spread"": 6.523, ""percentile_score"": 89.4, ""price_change_pct"": 0.0, ""rank_in_industry"": 1, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,5.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,20.0,1405-05-18,2252.0,خصدرا,2026-09-08,1.9
خط ارزش بازار,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خطوط کشتیرانی راه شیری کیش,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خعمرا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خفناور,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خفنر,0.0,2026-08-09 18:36:44.149365,2066.0,رد_نمره,,,,3.4,2026-08-09 15:06:44.146146,2026-08-09,128,0.0,85696553945.93333,4.0,0,6.523,,,397.31,8.6,,68965,27,467,3.45,"{""atr_14"": 36.0, ""symbol"": ""خفنر"", ""live_pe"": 6.9, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 693.65, ""raw_score"": 1.6, ""trend_20d"": ""up"", ""rule_50_30"": ""رد"", ""final_score"": 1.6, ""score_macro"": 0.0, ""volume_spike"": 1.36, ""current_price"": 3607.0, ""liquidity_pct"": 8957930.7, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 467, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 3355.0, ""nima_free_spread"": 6.523, ""percentile_score"": 8.6, ""price_change_pct"": 4.34, ""rank_in_industry"": 27, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,5.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,15.0,1.6,0.0,0.0,1405-05-18,1921.0,خفنر,2026-09-08,3.19
خفنر3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خفولا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خلنت,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.8,2026-08-09 15:06:44.146146,2026-08-09,133,0.0,0.0,0.0,0,6.523,,,0.0,89.2,,0,5,56,4.75,"{""atr_14"": 50.0, ""symbol"": ""خلنت"", ""live_pe"": 1.7, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 0.26, ""raw_score"": 5.0, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 5.0, ""score_macro"": 10.0, ""volume_spike"": 1.76, ""current_price"": 6902.0, ""liquidity_pct"": 23050173.533333, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 56, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 6419.0, ""nima_free_spread"": 6.523, ""percentile_score"": 89.2, ""price_change_pct"": 0.76, ""rank_in_industry"": 5, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,20.0,20.0,1405-05-18,0.0,خلنت,2026-09-08,0.0
خلنت3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خلیبل,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خلیج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خلیج فارس بازار,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خلیج فارس تضمین,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خلیج4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خمحرکه,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,134,0.0,0.0,0.0,0,6.523,,,0.0,50.0,,0,20,256,2.6,"{""atr_14"": 0.0, ""symbol"": ""خمحركه"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 256, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 50.0, ""price_change_pct"": 0.0, ""rank_in_industry"": 20, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,خمحركه,2026-09-08,0.0
خمحرکه3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خمحور,0.0,2026-08-09 18:36:44.149365,5210.0,رد_نمره,,,,7.7,2026-08-09 15:06:44.146146,2026-08-09,135,0.0,77156579829.73334,1.7,0,6.523,,,165.92,98.2,,27397,2,10,7.7,"{""atr_14"": 18.0, ""symbol"": ""خمحور"", ""live_pe"": 0.3, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 31.08, ""raw_score"": 6.45, ""trend_20d"": ""down"", ""rule_50_30"": ""رد"", ""final_score"": 6.4, ""score_macro"": 10.0, ""volume_spike"": 0.21, ""current_price"": 976.0, ""liquidity_pct"": 72562666.433333, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 10, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 908.0, ""nima_free_spread"": 6.523, ""percentile_score"": 98.2, ""price_change_pct"": 0.0, ""rank_in_industry"": 2, ""score_farabourse"": 0.0, ""score_fundamental"": 30.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,30.0,5.0,30.0,0.0,5.0,10.0,0.0,0.0,0.0,7.5,6.4,0.0,0.0,1405-05-18,4845.0,خمحور,2026-09-08,2.88
خمحور3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خمدیریت صبا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خمهر,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,8.8,2026-08-09 15:06:44.146146,2026-08-09,136,0.0,0.0,0.0,0,6.523,,,0.0,98.4,,0,1,9,8.8,"{""atr_14"": 129.0, ""symbol"": ""خمهر"", ""live_pe"": 8.1, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 1.25, ""raw_score"": 6.95, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 6.9, ""score_macro"": 0.0, ""volume_spike"": 0.14, ""current_price"": 3416.0, ""liquidity_pct"": 217964990.566667, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 9, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 10.0, ""stop_loss_price"": 3158.0, ""nima_free_spread"": 6.523, ""percentile_score"": 98.4, ""price_change_pct"": 0.18, ""rank_in_industry"": 1, ""score_farabourse"": 0.0, ""score_fundamental"": 30.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,30.0,0.0,30.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,6.9,20.0,10.0,1405-05-18,0.0,خمهر,2026-09-08,0.0
خمهر3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خموتور,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.8,2026-08-09 15:06:44.146146,2026-08-09,137,0.0,0.0,0.0,0,6.523,,,0.0,66.1,,0,8,174,4.75,"{""atr_14"": 99.0, ""symbol"": ""خموتور"", ""live_pe"": 2.1, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 210.65, ""raw_score"": 3.6, ""trend_20d"": ""up"", ""rule_50_30"": ""رد"", ""final_score"": 3.6, ""score_macro"": 10.0, ""volume_spike"": 4.42, ""current_price"": 3244.0, ""liquidity_pct"": 134830188.3, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 174, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 15.0, ""score_valuation"": 0.0, ""stop_loss_price"": 3017.0, ""nima_free_spread"": 6.523, ""percentile_score"": 66.1, ""price_change_pct"": 0.12, ""rank_in_industry"": 8, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,5.0,10.0,15.0,0.0,0.0,0.0,3.6,20.0,0.0,1405-05-18,0.0,خموتور,2026-09-08,0.0
خموتور3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خمیرمایه و الکل رازی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خنصیر,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,138,0.0,0.0,0.0,0,6.523,,,0.0,49.8,,0,21,257,2.6,"{""atr_14"": 0.0, ""symbol"": ""خنصير"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 257, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 49.8, ""price_change_pct"": 0.0, ""rank_in_industry"": 21, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,خنصير,2026-09-08,0.0
خنصیر3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خنور,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خنور3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خنورح,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خودران,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خودرو,0.0,2026-08-09 18:36:44.149365,565.0,رد_نمره,,,,0.9,2026-08-09 15:06:44.146146,2026-08-09,139,0.0,5463592577445.4,14125.0,0,6.523,,,2173.08,2.2,,250000,30,500,0.9,"{""atr_14"": 62.0, ""symbol"": ""خودرو"", ""live_pe"": 76000.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 11692.31, ""raw_score"": 0.25, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 0.2, ""score_macro"": 0.0, ""volume_spike"": 0.65, ""current_price"": 3040.0, ""liquidity_pct"": 2125013790.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 500, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 2827.0, ""nima_free_spread"": 6.523, ""percentile_score"": 2.2, ""price_change_pct"": 1.47, ""rank_in_industry"": 30, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1405-05-18,525.0,خودرو,2026-09-08,0.78
خودرو2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خودرو3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خودروسازان بم,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خودکفا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خودکفا2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خورشید,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خورشید2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خوساز,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.0,2026-08-09 15:06:44.146146,2026-08-09,140,0.0,0.0,0.0,0,6.523,,,0.0,8.4,,0,28,468,3.95,"{""atr_14"": 44.0, ""symbol"": ""خوساز"", ""live_pe"": 112850.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 11285000.0, ""raw_score"": 1.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 1.6, ""score_macro"": 0.0, ""volume_spike"": 0.48, ""current_price"": 4514.0, ""liquidity_pct"": 32205342.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 468, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 4198.0, ""nima_free_spread"": 6.523, ""percentile_score"": 8.4, ""price_change_pct"": 0.04, ""rank_in_industry"": 28, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.6,20.0,0.0,1405-05-18,0.0,خوساز,2026-09-08,0.0
خوساز2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خوساز3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خوشه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خوشه2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خپارس,0.0,2026-08-09 18:36:44.149365,1162.0,رد_نمره,,,,2.2,2026-08-09 15:06:44.146146,2026-08-09,114,0.0,182593232103.2,29050.0,0,6.523,,,4469.23,10.0,,128205,25,460,2.25,"{""atr_14"": 295.0, ""symbol"": ""خپارس"", ""live_pe"": 54650.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 8407.69, ""raw_score"": 2.25, ""trend_20d"": ""up"", ""rule_50_30"": ""رد"", ""final_score"": 2.2, ""score_macro"": 0.0, ""volume_spike"": 0.36, ""current_price"": 2186.0, ""liquidity_pct"": 941876357731.2333, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 460, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 1595.0, ""nima_free_spread"": 6.523, ""percentile_score"": 10.0, ""price_change_pct"": 2.97, ""rank_in_industry"": 25, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 5.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,5.0,7.5,0.0,5.0,0.0,0.0,0.0,5.0,0.0,2.2,0.0,0.0,1405-05-18,1084.0,خپارس,2026-09-08,1.16
خپویش,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,115,0.0,0.0,0.0,0,6.523,,,0.0,51.6,,0,12,248,2.6,"{""atr_14"": 0.0, ""symbol"": ""خپويش"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 248, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 51.6, ""price_change_pct"": 0.0, ""rank_in_industry"": 12, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,خپويش,2026-09-08,0.0
خپویش2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خپویش3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خچرخش,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.8,2026-08-09 15:06:44.146146,2026-08-09,119,0.0,0.0,0.0,0,6.523,,,0.0,10.8,,0,23,456,4.75,"{""atr_14"": 774.0, ""symbol"": ""خچرخش"", ""live_pe"": 0.6, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 63.19, ""raw_score"": 2.4, ""trend_20d"": ""down"", ""rule_50_30"": ""رد"", ""final_score"": 2.4, ""score_macro"": 10.0, ""volume_spike"": 0.04, ""current_price"": 5907.0, ""liquidity_pct"": 22338857.8, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 456, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 4359.0, ""nima_free_spread"": 6.523, ""percentile_score"": 10.8, ""price_change_pct"": 4.99, ""rank_in_industry"": 23, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,5.0,10.0,0.0,0.0,0.0,0.0,2.4,20.0,0.0,1405-05-18,0.0,خچرخش,2026-09-08,0.0
خچرخش3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
خکار,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,129,0.0,0.0,0.0,0,6.523,,,0.0,50.6,,0,17,253,2.6,"{""atr_14"": 0.0, ""symbol"": ""خكار"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""خودرو و ساخت قطعات"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 253, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 50.6, ""price_change_pct"": 0.0, ""rank_in_industry"": 17, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,خكار,2026-09-08,0.0
خکار3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
